13:58:31.956 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: com.xpn.xwiki.XWikiException
13:58:31.960 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.xwiki.wiki.internal.manager.DefaultWikiCreator.create(DefaultWikiCreator:79)
13:58:31.960 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.xwiki.wiki.internal.manager.DefaultWikiCreator
13:58:31.960 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
13:58:33.006 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 562.
13:58:43.138 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
13:58:43.153 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
13:58:43.161 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
13:58:43.167 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
13:58:44.851 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 1 second: 4.5
13:58:45.648 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 4.5
13:58:45.648 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 4.5. PT: 2 seconds
13:58:45.648 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
13:58:45.764 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
13:58:46.196 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
13:58:46.277 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
13:58:46.336 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
13:58:46.395 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
13:58:46.396 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
13:58:46.561 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
13:58:46.635 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
13:58:46.644 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
13:58:46.850 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
13:58:46.851 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
13:58:46.851 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
13:58:46.943 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
13:58:46.943 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
13:58:46.988 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.5 | 100
13:58:47.048 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
13:58:47.059 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
13:58:47.075 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
13:58:47.119 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
13:58:47.168 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
13:58:47.182 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
13:58:47.238 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
13:58:47.238 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
13:58:47.238 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
13:58:47.241 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
13:58:47.244 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
13:58:47.248 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
13:58:47.248 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
13:58:47.248 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
13:58:47.285 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
13:58:47.288 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
13:58:47.289 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
13:58:47.305 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
13:58:47.305 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
13:58:47.306 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
13:58:47.306 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
13:58:47.307 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
13:58:47.321 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
13:58:47.323 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
13:58:47.325 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
13:58:47.343 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
13:58:47.356 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
13:58:47.356 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
13:58:47.388 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.5 | 150
13:58:47.404 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
13:58:47.405 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
13:58:47.418 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
13:58:47.425 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
13:58:47.460 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
13:58:47.492 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
13:58:47.493 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
13:58:47.515 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
13:58:47.521 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
13:58:47.524 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
13:58:47.524 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
13:58:47.553 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
13:58:47.639 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
13:58:47.639 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
13:58:47.640 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
13:58:47.652 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
13:58:47.657 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
13:58:47.707 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
13:58:47.757 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
13:58:47.759 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
13:58:47.760 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
13:58:47.760 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
13:58:47.776 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
13:58:47.779 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
13:58:47.798 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
13:58:47.798 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
13:58:47.807 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
13:58:47.807 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
13:58:47.882 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
13:58:47.882 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
13:58:47.948 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.5 | 200
13:58:47.982 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
13:58:47.997 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
13:58:47.998 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
13:58:48.002 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
13:58:48.002 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
13:58:48.012 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
13:58:48.036 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
13:58:48.044 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
13:58:48.055 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
13:58:48.055 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
13:58:48.066 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
13:58:48.103 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
