14:06:33.235 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: com.xpn.xwiki.XWikiException
14:06:33.240 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.xwiki.wiki.internal.manager.DefaultWikiCreator.create(DefaultWikiCreator:79)
14:06:33.240 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.xwiki.wiki.internal.manager.DefaultWikiCreator
14:06:33.240 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
14:06:34.138 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 562.
14:06:44.908 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
14:06:44.919 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
14:06:44.928 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
14:06:44.934 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
14:06:46.589 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 1 second: 4.5
14:06:47.295 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 4.5
14:06:47.295 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 4.5. PT: 2 seconds
14:06:47.295 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
14:06:47.328 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:06:47.352 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:06:47.379 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:06:47.391 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:06:47.447 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:06:47.478 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:06:47.485 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:06:47.498 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:06:47.565 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:06:47.596 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:06:47.596 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:06:47.612 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:06:47.621 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:06:47.621 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:06:47.622 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:06:47.646 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:06:47.646 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:06:47.647 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:06:47.816 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:06:47.817 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:06:47.817 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:06:47.845 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.5 | 100
14:06:47.911 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:06:47.919 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:06:47.920 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:06:47.925 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:06:47.957 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:06:48.046 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:06:48.047 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:06:48.057 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:06:48.077 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:06:48.160 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:06:48.161 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:06:48.169 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:06:48.210 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:06:48.276 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.5 | 150
14:06:48.377 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:06:48.413 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:06:48.428 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:06:48.428 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:06:48.537 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:06:48.537 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:06:48.560 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:06:48.588 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:06:48.606 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:06:48.670 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:06:48.671 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:06:48.714 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:06:48.715 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:06:48.746 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:06:48.746 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:06:48.769 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:06:48.769 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:06:48.861 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:06:48.862 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:06:48.862 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:06:48.867 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.5 | 200
14:06:48.872 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:06:48.879 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:06:48.921 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:06:48.921 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:06:48.937 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:06:49.049 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:06:49.071 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:06:49.110 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:06:49.113 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:06:49.123 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:06:49.132 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:06:49.133 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:06:49.135 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:06:49.135 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:06:49.140 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:06:49.147 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:06:49.178 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:06:49.179 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:06:49.181 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:06:49.186 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:06:49.193 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:06:49.195 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:06:49.201 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:06:49.208 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:06:49.209 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:06:49.210 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:06:49.213 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:06:49.252 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:06:49.254 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.5 | 250
14:06:49.275 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:06:49.275 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:06:49.309 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:06:49.311 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:06:49.360 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:06:49.360 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:06:49.393 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:06:49.423 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:06:49.430 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:06:49.431 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:06:49.447 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:06:49.447 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:06:49.448 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:06:49.455 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:06:49.456 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:06:49.469 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:06:49.479 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:06:49.483 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:06:49.483 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:06:49.536 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:06:49.588 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:06:49.589 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:06:49.600 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:06:49.636 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:06:49.637 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.5 | 300
14:06:49.641 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:06:49.654 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:06:49.661 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:06:49.730 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:06:49.734 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:06:49.761 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:06:49.775 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:06:49.776 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:06:49.796 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:06:49.866 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:06:49.873 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:06:49.876 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:06:49.881 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:06:49.887 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:06:49.887 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:06:49.909 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:06:49.915 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:06:49.916 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:06:49.924 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
