14:40:02.586 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: com.xpn.xwiki.XWikiException
14:40:02.590 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: com.xpn.xwiki.web.SaveAction.save(SaveAction:181)
14:40:02.590 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: com.xpn.xwiki.web.SaveAction
14:40:02.590 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
14:40:03.832 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 585.
14:40:27.620 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
14:40:27.630 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
14:40:27.645 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
14:40:27.653 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
14:40:28.954 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 1 second: 5.964285714285714
14:40:28.962 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 3 fitness evolutions and 1 second: 5.0
14:40:30.063 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 5.0
14:40:30.064 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 5.0. PT: 2 seconds
14:40:30.064 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
14:40:30.151 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
14:40:30.795 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
14:40:30.796 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
14:40:30.801 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
14:40:30.802 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
14:40:30.804 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
14:40:30.968 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
14:40:30.968 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
14:40:30.974 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 5.0 | 100
14:40:31.031 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
14:40:31.032 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
14:40:31.065 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
14:40:32.099 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
14:40:32.099 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
14:40:32.139 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
14:40:32.139 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
14:40:32.144 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
14:40:32.150 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
14:40:32.181 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
14:40:32.188 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
14:40:32.197 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
14:40:32.198 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
14:40:32.198 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
14:40:32.214 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
14:40:32.214 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
14:40:32.214 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
14:40:32.256 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
14:40:32.339 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
14:40:32.339 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
14:40:32.377 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
14:40:32.377 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
14:40:32.377 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
14:40:32.377 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
14:40:32.401 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 5.0 | 150
14:40:32.451 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
14:40:32.716 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
14:40:32.717 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
14:40:32.720 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
14:40:32.721 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
14:40:32.735 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
14:40:32.844 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
14:40:32.845 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
14:40:32.845 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
14:40:32.847 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
14:40:32.848 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
14:40:32.849 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
14:40:32.850 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
14:40:32.860 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
14:40:32.969 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
14:40:32.982 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 5.0 | 200
14:40:33.000 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
14:40:33.000 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
14:40:33.189 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
14:40:33.189 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
14:40:33.204 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
14:40:33.204 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
