07:39:59.482 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: com.xpn.xwiki.XWikiException
07:39:59.485 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: com.xpn.xwiki.web.SaveAction.save(SaveAction:181)
07:39:59.485 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: com.xpn.xwiki.web.SaveAction
07:39:59.486 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
07:40:10.296 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing com.xpn.xwiki.store.XWikiHibernateStore
07:40:10.304 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing com.xpn.xwiki.store.XWikiCacheStore
07:40:10.304 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing com.xpn.xwiki.store.XWikiCacheStore
07:40:10.304 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing com.xpn.xwiki.XWiki
07:40:10.352 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing com.xpn.xwiki.web.SaveAction
07:40:10.534 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 585.
07:40:29.892 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
07:40:29.901 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
07:40:29.908 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
07:40:29.915 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
07:40:30.220 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 0 second: 5.666666666666666
07:40:31.002 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:40:31.003 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:40:31.004 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:40:31.019 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:40:31.019 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:40:31.020 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:40:31.036 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
