07:51:47.641 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: com.xpn.xwiki.XWikiException
07:51:47.645 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: com.xpn.xwiki.web.SaveAction.save(SaveAction:181)
07:51:47.645 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: com.xpn.xwiki.web.SaveAction
07:51:47.645 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
07:51:59.677 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing com.xpn.xwiki.store.XWikiHibernateStore
07:51:59.690 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing com.xpn.xwiki.store.XWikiCacheStore
07:51:59.691 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing com.xpn.xwiki.store.XWikiCacheStore
07:51:59.691 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing com.xpn.xwiki.XWiki
07:51:59.697 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing com.xpn.xwiki.web.SaveAction
07:51:59.882 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 585.
07:52:19.368 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
07:52:19.377 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
07:52:19.383 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
07:52:19.392 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
07:52:19.729 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 0 second: 5.666666666666666
07:52:20.732 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:52:20.733 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:52:20.733 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:52:20.733 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:52:20.742 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:52:20.829 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:52:20.830 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:52:20.830 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:52:20.836 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:52:20.877 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:52:20.877 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:52:20.877 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:52:20.877 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:52:20.887 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:52:20.920 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 5.666666666666666
07:52:20.921 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 5.666666666666666. PT: 1 seconds
07:52:20.921 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
07:52:20.947 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:52:20.948 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:52:21.070 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:52:21.070 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:52:21.126 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:52:21.127 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:52:21.201 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:52:21.203 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:52:21.203 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:52:21.205 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:52:21.206 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:52:21.207 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:52:21.208 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:52:21.222 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:52:21.261 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:52:21.296 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:52:21.296 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:52:21.296 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:52:21.297 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:52:21.304 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:52:21.304 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:52:21.304 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:52:21.304 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:52:21.304 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:52:21.309 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:52:21.309 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:52:21.323 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:52:21.343 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:52:21.345 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:52:21.372 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 5.666666666666666 | 100
07:52:21.382 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
