14:02:11.575 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: com.xpn.xwiki.XWikiException
14:02:11.579 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.xwiki.wiki.internal.manager.DefaultWikiCreator.create(DefaultWikiCreator:79)
14:02:11.580 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.xwiki.wiki.internal.manager.DefaultWikiCreator
14:02:11.580 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
14:02:13.162 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 562.
14:02:24.494 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
14:02:24.502 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
14:02:24.511 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
14:02:24.517 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
14:02:26.073 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 1 second: 4.5
14:02:27.017 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 4.5
14:02:27.017 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 4.5. PT: 2 seconds
14:02:27.017 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
14:02:27.284 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:02:27.417 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:02:27.639 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:02:27.639 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:02:27.639 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:02:27.658 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.5 | 100
14:02:27.810 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:02:27.923 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:02:27.931 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:02:27.932 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:02:27.963 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:02:27.969 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:02:27.990 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:02:27.991 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:02:27.998 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:02:28.000 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:02:28.023 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:02:28.091 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:02:28.135 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.5 | 150
14:02:28.224 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:02:28.339 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:02:28.403 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:02:28.425 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:02:28.425 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:02:28.428 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:02:28.497 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:02:28.497 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:02:28.497 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:02:28.506 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:02:28.528 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:02:28.556 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.5 | 200
14:02:28.594 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:02:28.684 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:02:28.790 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:02:28.880 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:02:28.880 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:02:28.933 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:02:28.937 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:02:29.118 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
