14:09:59.471 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: com.xpn.xwiki.XWikiException
14:09:59.474 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.xwiki.wiki.internal.manager.DefaultWikiCreator.create(DefaultWikiCreator:79)
14:09:59.474 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.xwiki.wiki.internal.manager.DefaultWikiCreator
14:09:59.475 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
14:10:00.475 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 562.
14:10:10.635 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
14:10:10.647 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
14:10:10.655 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
14:10:10.663 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
14:10:12.156 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 1 second: 4.5
14:10:12.766 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 4.5
14:10:12.766 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 4.5. PT: 2 seconds
14:10:12.766 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
14:10:12.835 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:12.870 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:12.897 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:12.980 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:13.051 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:13.403 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.5 | 100
14:10:13.441 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:13.489 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:13.923 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.5 | 150
14:10:14.000 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:14.066 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:14.172 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:14.557 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.5 | 200
14:10:14.701 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:14.706 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:14.879 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:15.093 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:15.094 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:15.107 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:15.190 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:15.190 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:15.243 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:15.255 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:15.297 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.5 | 250
14:10:15.470 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:15.490 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:15.519 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:15.542 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:15.587 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:15.587 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:15.635 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.5 | 300
14:10:15.661 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:15.721 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:15.742 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:15.742 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:15.804 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:15.898 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:15.899 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:15.937 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:15.959 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.5 | 350
14:10:15.990 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:16.043 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:16.044 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:16.121 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:16.139 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:16.152 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:16.152 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:16.157 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:16.157 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:16.161 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:16.276 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:16.303 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:16.303 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.5 | 400
14:10:16.371 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:16.414 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:17.437 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:17.516 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.5 | 450
14:10:17.538 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:17.644 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:17.658 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:17.659 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:17.682 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:17.683 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:17.960 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.5 | 500
14:10:18.168 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:18.215 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:18.351 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:18.351 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:18.356 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:18.366 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:18.375 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:18.375 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:18.393 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:18.406 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:18.406 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:18.419 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:18.426 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:18.470 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:18.472 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.5 | 550
14:10:18.527 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:18.745 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:19.058 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.5 | 600
14:10:19.133 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:19.310 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.5 | 650
14:10:19.651 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.5 | 700
14:10:19.848 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:19.872 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:19.883 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:19.886 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:19.906 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:19.951 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:19.957 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.5 | 750
14:10:20.188 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:20.189 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:20.414 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:20.455 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:20.455 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:20.504 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:20.504 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:20.540 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.5 | 800
14:10:20.544 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:20.561 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:20.614 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:20.663 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:20.663 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:20.676 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:20.676 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:20.678 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:20.681 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:20.686 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:20.746 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:20.746 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:20.880 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:20.883 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.5 | 850
14:10:20.954 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:21.187 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:21.235 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:21.242 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.5 | 900
14:10:21.249 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:21.337 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:21.392 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:21.403 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:21.407 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:21.645 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.5 | 950
14:10:21.741 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:21.864 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:21.877 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:22.026 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.5 | 1000
14:10:22.038 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:22.058 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:22.063 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:22.164 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:22.178 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:22.214 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:22.373 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:22.375 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:22.383 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:22.386 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:22.409 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:22.419 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:22.550 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:22.564 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.5 | 1050
14:10:22.577 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:22.651 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:22.760 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:22.836 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:22.861 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:22.995 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:23.040 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:23.055 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:23.123 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:23.125 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:23.203 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:23.206 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:23.219 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:23.221 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:23.231 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:23.270 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.5 | 1100
14:10:23.325 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:23.350 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:23.357 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:23.362 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:23.368 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:23.393 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:23.399 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:23.424 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:23.480 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:23.481 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:23.481 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:23.487 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:23.487 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:23.502 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:23.601 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:23.602 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
14:10:23.634 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.5 | 1150
14:10:23.648 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
