05:42:12.997 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: com.xpn.xwiki.XWikiException
05:42:13.001 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: com.xpn.xwiki.web.SaveAction.save(SaveAction:181)
05:42:13.001 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: com.xpn.xwiki.web.SaveAction
05:42:13.001 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
05:42:14.330 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 585.
05:42:37.554 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
05:42:37.565 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
05:42:37.578 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
05:42:37.585 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
05:42:40.484 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 2 second: 5.0
05:42:41.694 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:42:41.694 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:42:41.765 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 5.0
05:42:41.765 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 5.0. PT: 4 seconds
05:42:41.765 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
05:42:42.651 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:42:42.912 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:42:42.912 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:42:42.914 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 5.0 | 100
05:42:43.701 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:42:43.714 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
