05:25:27.910 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: com.xpn.xwiki.XWikiException
05:25:27.913 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.xwiki.wiki.internal.manager.DefaultWikiCreator.create(DefaultWikiCreator:79)
05:25:27.913 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.xwiki.wiki.internal.manager.DefaultWikiCreator
05:25:27.914 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
05:25:28.804 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 562.
05:25:39.815 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
05:25:39.824 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
05:25:39.834 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
05:25:39.840 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
05:25:41.365 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 1 second: 4.5
05:25:42.306 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 4.5
05:25:42.307 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 4.5. PT: 2 seconds
05:25:42.307 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
05:25:42.352 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:25:42.369 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:25:42.378 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:25:42.522 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:25:42.544 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:25:42.554 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:25:42.653 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:25:42.658 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:25:42.670 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:25:42.673 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:25:42.682 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:25:42.690 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:25:42.699 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:25:42.728 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:25:42.728 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:25:42.734 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:25:42.752 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.5 | 100
05:25:42.766 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
