07:49:25.565 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: com.xpn.xwiki.XWikiException
07:49:25.569 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: com.xpn.xwiki.web.SaveAction.action(SaveAction:223)
07:49:25.569 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: com.xpn.xwiki.web.SaveAction
07:49:25.569 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
07:49:39.243 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing com.xpn.xwiki.store.XWikiHibernateStore
07:49:39.249 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing com.xpn.xwiki.store.XWikiCacheStore
07:49:39.249 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing com.xpn.xwiki.store.XWikiCacheStore
07:49:39.250 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing com.xpn.xwiki.XWiki
07:49:39.253 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing com.xpn.xwiki.web.SaveAction
07:49:39.275 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing com.xpn.xwiki.web.SaveAction
07:49:39.488 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 585.
07:49:59.252 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
07:49:59.261 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
07:49:59.267 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
07:49:59.275 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
07:50:00.308 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 1 second: 6.5
07:50:01.046 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:50:01.069 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:50:01.073 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:50:01.108 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:50:01.124 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:50:01.134 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:50:01.148 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:50:01.148 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:50:01.148 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:50:01.148 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:50:01.159 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:50:01.159 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:50:01.160 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:50:01.169 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:50:01.170 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:50:01.213 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:50:01.214 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:50:01.214 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:50:01.214 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:50:01.252 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:50:01.253 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:50:01.253 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:50:01.285 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:50:01.288 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:50:01.315 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:50:01.316 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:50:01.355 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 6.5
07:50:01.356 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 6.5. PT: 2 seconds
07:50:01.356 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
